id,EAP,HPL,MWS
id22182,0.04580949,0.81224686,0.14194356
id27892,0.6200127,0.23949012,0.14049718
id23713,0.77283055,0.12869012,0.09847929
id00214,0.7369582,0.05580034,0.20724143
id21698,0.2599316,0.23769529,0.5023731
id17685,0.839539,0.08702302,0.073437996
id24848,0.18307199,0.30351326,0.5134148
id01544,0.73406005,0.044809315,0.2211306
id12344,0.09361338,0.44813052,0.4582561
id00513,0.53335714,0.025251636,0.44139126
id19448,0.7115113,0.19149688,0.09699183
id11942,0.33536986,0.46237898,0.20225115
id16370,0.6715205,0.069530986,0.25894856
id06508,0.008926655,0.02265338,0.96841997
id20829,0.10919607,0.7409446,0.1498593
id27450,0.9080477,0.023353476,0.068598844
id07362,0.40896803,0.37711474,0.21391727
id15120,0.074302085,0.80208266,0.12361526
id10568,0.7278894,0.21840425,0.053706348
id09623,0.49853557,0.25266737,0.24879707
id06139,0.276,0.5513814,0.1726185
id24022,0.4552103,0.22371887,0.32107088
id02108,0.7028447,0.18056971,0.11658557
id14950,0.4992034,0.1574112,0.34338537
id01142,0.40098274,0.15485466,0.4441626
id15655,0.68759435,0.15227726,0.16012837
id13975,0.29648694,0.6554528,0.04806028
id00160,0.3644753,0.36841708,0.26710758
id08273,0.423643,0.2266511,0.3497059
id13642,0.04068751,0.1142613,0.8450512
id25452,0.76780725,0.1614078,0.07078497
id24806,0.4380721,0.3296912,0.23223673
id20664,0.21389893,0.11186471,0.67423636
id13359,0.6647927,0.22131836,0.11388882
id24579,0.35001606,0.10691201,0.5430719
id23389,0.7063189,0.14442796,0.14925316
id06502,0.56821966,0.10014377,0.33163658
id03083,0.24596749,0.62502927,0.12900324
id01694,0.4236826,0.057217527,0.51909983
id21872,0.0966854,0.04513944,0.85817516
id01860,0.39332566,0.10940314,0.49727124
id18127,0.805689,0.046332892,0.1479781
id01490,0.27119094,0.03405816,0.69475085
id00183,0.50624603,0.42879924,0.064954646
id15458,0.5947816,0.124737434,0.28048098
id04289,0.6975073,0.0937645,0.2087282
id02129,0.14221556,0.042669445,0.815115
id10271,0.7950094,0.11133861,0.093651995
id02982,0.44475502,0.39263806,0.16260688
id15036,0.21647613,0.6683368,0.115187086
id15854,0.7823412,0.032175004,0.1854838
id10252,0.22420555,0.091889866,0.6839046
id24359,0.060693752,0.19717634,0.7421299
id18620,0.27491355,0.6061797,0.11890684
id25768,0.039331414,0.8628536,0.097815014
id16604,0.72134525,0.18879724,0.08985753
id24942,0.44583625,0.20935732,0.34480637
id12989,0.06038157,0.8337332,0.10588529
id13841,0.59613526,0.19810887,0.2057559
id15481,0.5834915,0.012878997,0.40362945
id10600,0.24453185,0.065705836,0.68976235
id18528,0.3859374,0.077993624,0.536069
id16465,0.011438561,0.98461574,0.0039456924
id14204,0.61599636,0.19974603,0.18425757
id05924,0.37226358,0.510164,0.11757234
id16756,0.022481717,0.021408377,0.9561099
id01167,0.9063821,0.021980032,0.07163794
id27624,0.024633223,0.92529154,0.050075196
id13724,0.06169399,0.04224927,0.8960567
id03677,0.97141784,0.014331304,0.014250837
id26463,0.5583579,0.15249383,0.2891483
id15623,0.5699827,0.2963159,0.13370141
id26379,0.47808513,0.2331214,0.28879339
id25294,0.5368234,0.06675651,0.3964201
id04100,0.26923677,0.46229738,0.26846582
id23831,0.46570644,0.3448159,0.1894777
id17334,0.9676408,0.019387009,0.012972097
id19506,0.0789879,0.7527293,0.16828285
id18629,0.8665519,0.08780145,0.045646634
id09105,0.40096572,0.026640587,0.57239366
id27735,0.19472243,0.19474742,0.61053014
id22840,0.4406288,0.1743525,0.38501868
id01465,0.5496182,0.06529897,0.38508284
id27750,0.22806868,0.43431398,0.33761737
id20421,0.122108646,0.0076761837,0.8702152
id23826,0.8641282,0.09641754,0.03945425
id23219,0.43612853,0.19706614,0.36680534
id06442,0.008081134,0.0073351795,0.98458374
id07847,0.8976687,0.0499791,0.052352138
id16995,0.9177787,0.036819074,0.04540228
id07626,0.055411734,0.13602908,0.80855924
id21920,0.10207169,0.8552538,0.04267451
id22340,0.29457298,0.52474093,0.18068604
id22108,0.36875916,0.41322842,0.21801248
id25661,0.17499456,0.09805079,0.7269547
id16284,0.13543773,0.32891944,0.5356429
id19900,0.808875,0.12335467,0.06777024
id20864,0.9473455,0.02248638,0.030168097
id26099,0.82030904,0.11056583,0.06912518
id00333,0.50665903,0.15863544,0.33470553
id27278,0.14938189,0.5751807,0.27543738
id16758,0.16379403,0.72882456,0.1073814
id25660,0.22815868,0.5874581,0.18438329
id05146,0.45489192,0.012287786,0.53282034
id24812,0.24739094,0.37701407,0.37559503
id12003,0.98387814,0.0071219713,0.008999937
id04569,0.16543889,0.48494983,0.34961128
id08269,0.12616639,0.05054559,0.82328796
id06080,0.9846847,0.011050459,0.0042647645
id09782,0.49262744,0.42425102,0.083121456
id19722,0.16097364,0.81678206,0.022244295
id02781,0.54657364,0.044844013,0.40858233
id13385,0.9189422,0.008773041,0.07228474
id24676,0.4659873,0.3859857,0.148027
id07628,0.8954113,0.0863626,0.018226061
id19363,0.053401142,0.41648614,0.53011274
id27392,0.5129789,0.12919597,0.3578251
id26486,0.5028415,0.14413925,0.3530193
id02440,0.7589756,0.15770409,0.083320245
id26878,0.916077,0.06500519,0.018917788
id23044,0.97733885,0.0076709418,0.014990184
id24170,0.031292994,0.9566733,0.012033734
id22332,0.8768717,0.0079632625,0.11516498
id27933,0.16423078,0.06188127,0.77388793
id17535,0.21570541,0.33997023,0.44432437
id19700,0.43132007,0.26093572,0.30774415
id19809,0.2092163,0.30005687,0.49072683
id04484,0.12893777,0.1093074,0.7617548
id00481,0.18148561,0.45773864,0.36077568
id27510,0.7623956,0.18062966,0.05697468
id04635,0.7651757,0.13268483,0.10213947
id26027,0.71987677,0.15460302,0.12552024
id09300,0.32603592,0.4784531,0.19551104
id06381,0.17652382,0.018845769,0.8046304
id18038,0.3208998,0.016575245,0.6625249
id22011,0.53444827,0.069554515,0.39599723
id10608,0.036706567,0.89646435,0.066829115
id23054,0.96364224,0.018808246,0.017549422
id13904,0.62429523,0.2455713,0.13013345
id13855,0.38557386,0.22922343,0.38520277
id17630,0.1418285,0.025370672,0.83280087
id08595,0.1730246,0.14875966,0.6782157
id09532,0.85552603,0.07716426,0.06730972
id13176,0.07971109,0.018682716,0.9016062
id27237,0.03937,0.022775805,0.93785423
id16704,0.26263916,0.39327788,0.34408292
id20994,0.05201518,0.19595535,0.7520295
id17501,0.16116576,0.6190461,0.21978816
id16509,0.31916574,0.16895805,0.5118762
id15081,0.47703338,0.16118656,0.36178002
id24414,0.58750296,0.12320743,0.28928965
id09220,0.09253297,0.25955483,0.64791226
id26514,0.4029683,0.016946333,0.58008534
id14703,0.8875808,0.006343468,0.10607568
id19838,0.0770632,0.4996946,0.4232422
id23297,0.21199118,0.3645903,0.4234185
id17113,0.3256023,0.5958251,0.07857262
id11693,0.6211976,0.13648754,0.24231489
id00847,0.17125489,0.63732535,0.19141982
id00233,0.6312357,0.0048130886,0.36395115
id02776,0.5085136,0.43618274,0.05530362
id10396,0.4022238,0.03998796,0.55778825
id18222,0.98361397,0.0025799493,0.013806109
id13476,0.1980933,0.0061743166,0.79573244
id08007,0.31604314,0.29334566,0.39061126
id12984,0.46001056,0.17895134,0.36103812
id04174,0.5643559,0.3234661,0.11217796
id23874,0.0465875,0.07478744,0.8786251
id00595,0.08029429,0.8882165,0.031489152
id18041,0.8186821,0.087127395,0.09419046
id17403,0.3024662,0.42368633,0.27384743
id11741,0.6945533,0.2555195,0.049927235
id16928,0.09696866,0.46487108,0.43816024
id21913,0.08556536,0.108907,0.8055277
id05939,0.004066333,0.0018642446,0.99406946
id12429,0.07317064,0.43242505,0.49440435
id04447,0.531422,0.18632661,0.28225136
id15928,0.49343523,0.16737242,0.33919242
id13126,0.15594654,0.08017872,0.7638747
id03989,0.59313786,0.25863907,0.14822309
id08950,0.683726,0.2668905,0.049383514
id26494,0.20178336,0.19796027,0.60025644
id09289,0.13326803,0.22486523,0.64186674
id16295,0.106801584,0.3726916,0.5205068
id01616,0.17023103,0.77262485,0.057144098
id25251,0.56405765,0.02848037,0.40746203
id10354,0.4090724,0.07378412,0.5171435
id08559,0.13692494,0.74018025,0.12289481
id20385,0.87967694,0.08091528,0.03940779
id01760,0.8653329,0.07153184,0.06313519
id04242,0.45223367,0.17581171,0.37195462
id05652,0.015347731,0.9808147,0.0038376115
id05269,0.77933663,0.13919479,0.08146864
id11218,0.22940561,0.11536181,0.65523267
id19158,0.51716423,0.4446727,0.038163014
id00927,0.5892268,0.01046381,0.4003094
id25636,0.47927782,0.10323694,0.41748524
id20727,0.6062017,0.32868028,0.06511798
id01645,0.7019318,0.13200225,0.16606604
id19931,0.020099465,0.05257934,0.9273212
id12473,0.10355351,0.7805249,0.1159216
id00618,0.8989302,0.04638483,0.054685056
id27329,0.010550901,0.0196221,0.969827
id11553,0.9491496,0.007889544,0.042960826
id10357,0.053182866,0.0572718,0.8895453
id11392,0.065861724,0.04684476,0.8872935
id03634,0.1711948,0.26087275,0.5679325
id15781,0.37525168,0.488619,0.1361294
id11706,0.46616313,0.06490473,0.46893218
id04248,0.5390102,0.22471753,0.23627222
id26011,0.17550442,0.691748,0.1327476
id17478,0.19115074,0.40711588,0.4017334
id16179,0.24152945,0.55313176,0.20533876
id11340,0.74331987,0.11143877,0.14524135
id05629,0.10779302,0.15323156,0.7389754
id00266,0.43164113,0.16424154,0.40411732
id18514,0.29441077,0.106123224,0.59946597
id05167,0.16110022,0.587985,0.2509148
id08943,0.80243677,0.14676763,0.050795622
id14580,0.03080484,0.92862576,0.040569406
id24496,0.17006251,0.7971209,0.03281666
id04884,0.0492388,0.8528783,0.09788299
id08011,0.14709987,0.352666,0.5002342
id17807,0.11370879,0.031613197,0.854678
id05694,0.96713746,0.017584048,0.015278473
id02907,0.42394856,0.34834728,0.2277042
id23235,0.3694537,0.029414404,0.6011319
id26764,0.51391,0.2157864,0.27030373
id12226,0.075357415,0.045245994,0.87939656
id15157,0.65077275,0.08962329,0.259604
id27127,0.8495097,0.01887905,0.13161115
id27723,0.392375,0.19079944,0.41682556
id10742,0.09202455,0.76944774,0.1385277
id22951,0.514037,0.23600513,0.24995789
id09429,0.038137015,0.8322144,0.1296486
id26058,0.15110368,0.683783,0.16511329
id27415,0.13888161,0.104350775,0.75676763
id06938,0.367062,0.0037519939,0.629186
id18702,0.50833946,0.41617805,0.07548252
id05229,0.82301974,0.114347704,0.06263258
id05219,0.12823579,0.19718218,0.67458206
id26375,0.4674926,0.2661611,0.26634625
id19622,0.7885668,0.058842674,0.15259048
id13333,0.65225345,0.19834863,0.149398
id25849,0.056557618,0.8786518,0.06479066
id06780,0.72842306,0.13475868,0.1368183
id01128,0.5542187,0.039324585,0.40645674
id22697,0.11443874,0.08242682,0.8031345
id03725,0.14647299,0.42350522,0.4300218
id06570,0.27494046,0.07820431,0.64685524
id07834,0.18592839,0.36771396,0.44635764
id08930,0.9247093,0.05487043,0.020420248
id03276,0.2015763,0.1072837,0.69114
id07367,0.00991364,0.9680866,0.021999775
id12250,0.44987643,0.3072748,0.24284884
id00461,0.834982,0.0070964834,0.15792154
id17583,0.45934138,0.4104421,0.13021643
id07331,0.38415006,0.40702623,0.20882365
id09844,0.17578627,0.60004485,0.2241689
id12595,0.119060166,0.4609372,0.42000264
id12911,0.043479864,0.91784513,0.038675018
id13334,0.8441812,0.04614797,0.109670855
id03231,0.15238582,0.11565297,0.73196125
id16441,0.17753395,0.104901895,0.71756417
id11427,0.4629976,0.10477537,0.43222708
id16919,0.94670314,0.036066316,0.017230438
id04388,0.14330441,0.12896006,0.7277355
id09608,0.37878865,0.26589054,0.35532078
id14912,0.9598,0.012206549,0.027993374
id24621,0.0998225,0.7660832,0.13409425
id14904,0.047747884,0.03828614,0.91396594
id09209,0.0032487954,0.001723484,0.9950277
id10425,0.9689673,0.018593742,0.012438927
id04915,0.7826367,0.031072823,0.1862904
id01417,0.39847273,0.46711126,0.13441612
id12318,0.712595,0.09454842,0.19285667
id01184,0.232407,0.5681557,0.19943728
id05349,0.047223333,0.07402032,0.87875634
id14718,0.26622775,0.087343425,0.64642876
id20392,0.08580717,0.51639414,0.39779875
id10071,0.17857027,0.66710365,0.15432613
id24369,0.96228653,0.013212053,0.024501463
id22137,0.94352734,0.044150893,0.012321728
id14478,0.63417804,0.040758606,0.32506335
id10018,0.69466275,0.049972903,0.2553643
id13357,0.13590866,0.6670216,0.19706978
id06093,0.06352013,0.062127694,0.87435216
id26039,0.050368164,0.027483068,0.9221487
id05974,0.021717004,0.9302564,0.048026472
id09745,0.99319226,0.0038909526,0.0029167943
id01255,0.17414488,0.36427936,0.46157572
id25995,0.0036654358,0.9907141,0.0056204717
id01205,0.1321522,0.29188076,0.5759671
id09735,0.72574586,0.23807311,0.03618112
id19431,0.2473056,0.47586834,0.27682605
id10226,0.9637712,0.0055081816,0.030720573
id22446,0.78808975,0.080559775,0.13135043
id10207,0.11804623,0.58602434,0.2959294
id02564,0.8847379,0.05103961,0.06422248
id15113,0.51387924,0.3532523,0.13286844
id20230,0.92055005,0.012981836,0.0664682
id18155,0.14097953,0.6194297,0.23959075
id23722,0.2553516,0.10391882,0.64072967
id20241,0.9651981,0.0071606315,0.027641246
id10580,0.025318388,0.015156779,0.9595248
id09405,0.23967606,0.056744378,0.70357955
id16297,0.17837991,0.44936243,0.3722577
id27247,0.4634753,0.2635329,0.27299184
id26321,0.89253575,0.023401313,0.08406295
id18503,0.5319801,0.13253713,0.33548275
id04178,0.4287256,0.271749,0.2995254
id22695,0.06516188,0.2042271,0.73061097
id04368,0.9545809,0.011473207,0.033945862
id20585,0.8833364,0.11327633,0.0033872789
id21615,0.77553004,0.038934972,0.1855351
id10830,0.0066371844,0.9751951,0.018167624
id22143,0.84701085,0.06575892,0.087230206
id21600,0.8984188,0.027298646,0.074282594
id23773,0.9426539,0.008305327,0.049040847
id08505,0.85964054,0.054215986,0.08614349
id27152,0.5797867,0.025765039,0.39444825
id09817,0.14346227,0.49142954,0.36510807
id02355,0.15008342,0.83348954,0.016427038
id23629,0.93104297,0.0050368365,0.06392017
id22194,0.81445956,0.027645826,0.15789455
id05592,0.5687442,0.04708806,0.38416773
id02916,0.12716772,0.40712562,0.4657067
id22284,0.5343301,0.01855722,0.44711262
id14574,0.42631987,0.23814541,0.33553472
id16820,0.717377,0.100488305,0.18213466
id04513,0.7263298,0.092478715,0.18119155
id05853,0.88984555,0.07355806,0.03659629
id23528,0.06253401,0.7873636,0.15010242
id06684,0.5411381,0.08719553,0.37166637
id19793,0.95276976,0.032865886,0.014364389
id05567,0.03673478,0.038196474,0.9250687
id01637,0.30937332,0.26854196,0.42208472
id24264,0.13589749,0.6687619,0.19534057
id08558,0.09721438,0.22251832,0.6802672
id01977,0.07226612,0.111172885,0.816561
id14665,0.12283113,0.7723298,0.104839005
id24485,0.27893606,0.490144,0.23091991
id00331,0.031573206,0.033601765,0.93482506
id06004,0.3683903,0.19847418,0.4331356
id08168,0.08313774,0.7073221,0.20954025
id02054,0.9603062,0.003907064,0.035786692
id27733,0.56998235,0.08419799,0.34581965
id26596,0.24683118,0.48818207,0.26498684
id05275,0.12658936,0.8097861,0.06362465
id23093,0.7098828,0.13274443,0.1573728
id13304,0.084632374,0.30599517,0.6093725
id09513,0.82509404,0.032467343,0.14243864
id14943,0.8978601,0.05840409,0.043735843
id10936,0.5997815,0.04160435,0.35861415
id18771,0.33086178,0.32525963,0.34387863
id09708,0.5066632,0.15558659,0.3377502
id17204,0.55935895,0.2700512,0.17058986
id27515,0.07550516,0.8579404,0.066554464
id04438,0.6559572,0.055735677,0.28830707
id14306,0.31252947,0.5195903,0.16788016
id10235,0.121932894,0.057249088,0.820818
id19034,0.50530076,0.220599,0.27410027
id27850,0.400649,0.09527472,0.5040763
id23316,0.51730615,0.07989433,0.40279943
id21265,0.30600592,0.09174254,0.6022515
id13944,0.5224761,0.030222213,0.44730178
id00416,0.23115067,0.71771497,0.0511343
id04702,0.975776,0.017026024,0.007198009
id07679,0.3063847,0.45686227,0.23675305
id17063,0.048348803,0.88978934,0.061861824
id25840,0.474624,0.31357518,0.2118008
id16767,0.30912763,0.46471804,0.22615431
id10275,0.21851373,0.25007683,0.53140944
id19913,0.3698619,0.25617763,0.37396044
id16158,0.39856204,0.39199486,0.20944305
id19914,0.06903298,0.013952189,0.91701484
id09409,0.20952849,0.113063194,0.6774084
id14026,0.96559983,0.01311601,0.021284109
id27022,0.48707324,0.44280913,0.07011768
id06324,0.009680777,0.9824693,0.007849948
id22614,0.20871904,0.43942228,0.35185874
id02338,0.6738281,0.015671821,0.31050014
id02862,0.52303094,0.27989528,0.1970737
id14818,0.34511408,0.3933274,0.26155856
id00648,0.16411105,0.737803,0.09808596
id21812,0.20526727,0.18509015,0.6096426
id04567,0.12362873,0.2749222,0.60144913
id20462,0.096824616,0.30232507,0.6008503
id21110,0.70276916,0.092347555,0.2048833
id27524,0.16972303,0.76882976,0.061447162
id10739,0.10566661,0.07328663,0.8210467
id25519,0.22625634,0.15167895,0.62206465
id09509,0.6370799,0.062209707,0.30071044
id24062,0.2757213,0.44619703,0.27808157
id17909,0.23410362,0.06156355,0.7043328
id09896,0.6024848,0.015500428,0.3820147
id11587,0.022565534,0.96328473,0.014149791
id09957,0.39272833,0.30872098,0.29855067
id02070,0.022020979,0.0070126886,0.9709663
id25658,0.91693264,0.012537801,0.070529535
id19870,0.106655926,0.074705765,0.8186383
id11774,0.50012594,0.080010824,0.41986328
id21315,0.69174,0.20249158,0.1057684
id15873,0.2579124,0.5082298,0.23385777
id19302,0.013226213,0.98357326,0.0032006216
id07239,0.13003883,0.80395144,0.06600969
id10178,0.6941396,0.15897006,0.14689039
id00074,0.9979134,0.001117375,0.0009691447
id21736,0.37665308,0.32224774,0.3010992
id25383,0.095726,0.7576507,0.14662336
id01649,0.8424707,0.0673467,0.0901826
id15990,0.3797087,0.27323413,0.34705722
id04940,0.7976775,0.016736202,0.18558624
id09041,0.26658693,0.6128494,0.12056365
id12499,0.9724326,0.01491103,0.01265633
id27324,0.019256605,0.9728007,0.00794265
id20396,0.73534536,0.16361244,0.101042174
id20065,0.83988076,0.0074681947,0.15265106
id09659,0.6390916,0.124368355,0.23653997
id04632,0.16671829,0.23392776,0.5993539
id17313,0.5480822,0.22051524,0.23140255
id04995,0.91730404,0.070174925,0.012521002
id26559,0.7167881,0.13899277,0.14421907
id06974,0.15415025,0.67925185,0.16659793
id22141,0.87367207,0.04342948,0.08289849
id11508,0.43509308,0.028811548,0.5360954
id09766,0.47784412,0.2593057,0.2628502
id24382,0.12131427,0.2883303,0.5903555
id12016,0.9066334,0.069440946,0.02392573
id07298,0.7565083,0.04338461,0.20010713
id17985,0.086081184,0.846548,0.067370735
id09057,0.12854692,0.017046014,0.8544071
id23310,0.09723544,0.112824224,0.78994036
id13265,0.9301261,0.019973362,0.04990057
id25920,0.9774804,0.00052546547,0.02199419
id15012,0.493927,0.009743,0.49633
id12939,0.094431214,0.7653971,0.14017177
id13329,0.46859804,0.30276072,0.22864129
id11410,0.37991887,0.5592643,0.06081687
id08203,0.55759424,0.17539027,0.26701552
id09399,0.15163636,0.7551213,0.09324223
id24807,0.08450657,0.1510159,0.7644775
id24976,0.6245394,0.1177575,0.25770313
id19630,0.06143523,0.019971518,0.9185932
id00231,0.07815368,0.9111946,0.010651663
id06157,0.19469866,0.5713012,0.2340001
id26817,0.57735664,0.15145499,0.27118838
id21083,0.30534637,0.16959324,0.52506036
id27634,0.88894665,0.034476824,0.07657651
id12397,0.20073861,0.17833039,0.62093097
id02643,0.07980422,0.050017603,0.87017816
id13731,0.44662985,0.35555372,0.19781645
id17953,0.3487221,0.041986022,0.60929185
id10342,0.5095674,0.13816358,0.35226905
id19652,0.3688191,0.40629783,0.22488303
id03505,0.065595835,0.87993836,0.054465793
id27602,0.09011875,0.8259027,0.08397853
id13311,0.5120304,0.2173766,0.27059293
id20008,0.5404246,0.14932437,0.31025106
id14404,0.03050691,0.021813463,0.94767964
id09413,0.094544575,0.03290493,0.8725505
id01897,0.21870671,0.6090203,0.17227302
id14873,0.65104234,0.2373334,0.111624345
id25588,0.903662,0.03606024,0.060277723
id15549,0.4879643,0.4346596,0.07737608
id20796,0.19403338,0.13626872,0.66969794
id11138,0.32394746,0.16365694,0.51239556
id18398,0.039958823,0.033296585,0.9267445
id01871,0.78127694,0.035984907,0.18273813
id15968,0.35738248,0.00090590946,0.6417116
id18197,0.05413487,0.12375055,0.8221146
id20939,0.056635138,0.004732369,0.9386324
id20570,0.50425935,0.099181525,0.39655915
id00432,0.8070307,0.064750515,0.1282188
id19537,0.45608315,0.47669518,0.06722169
id12930,0.47416335,0.44377378,0.08206292
id26222,0.015602848,0.95782006,0.026577163
id10623,0.943487,0.033716608,0.02279641
id15460,0.0268642,0.9293991,0.043736782
id22824,0.8101964,0.11030585,0.07949783
id02968,0.057305764,0.19109076,0.7516035
id19017,0.56582326,0.06107285,0.37310392
id26743,0.35688752,0.39123794,0.2518745
id04161,0.1873406,0.5891927,0.22346672
id08976,0.014978718,0.9814135,0.003607854
id13339,0.09941787,0.81156826,0.08901396
id25051,0.49588752,0.44114485,0.0629676
id22649,0.85084116,0.12227034,0.026888497
id00040,0.09909572,0.2536728,0.64723146
id08855,0.43353766,0.40017945,0.1662829
id24622,0.9171001,0.029839793,0.053060118
id02301,0.53297526,0.066399254,0.40062553
id07047,0.8226998,0.080747604,0.09655261
id04423,0.8262779,0.1266725,0.047049645
id02790,0.6030638,0.17222399,0.22471216
id08754,0.26698872,0.6564874,0.07652381
id20297,0.23159447,0.3354193,0.43298626
id04307,0.08218126,0.6286112,0.28920752
id18927,0.5331588,0.09981788,0.3670233
id27393,0.6689385,0.19697815,0.1340833
id15260,0.6642255,0.10346833,0.23230614
id03679,0.4725953,0.2378012,0.28960353
id17381,0.99222165,0.002215011,0.005563248
id13196,0.39869517,0.36953625,0.23176856
id21493,0.5104894,0.24174184,0.24776885
id11088,0.46263066,0.18722214,0.35014725
id15801,0.2531593,0.03750927,0.70933133
id04647,0.35674173,0.1982764,0.44498178
id16900,0.072110035,0.85865307,0.06923681
id17174,0.6787847,0.27396378,0.047251448
id23801,0.31819266,0.63471305,0.04709431
id11952,0.08764613,0.15811767,0.75423616
id02738,0.22935694,0.42755252,0.34309056
id05365,0.8284851,0.12171521,0.04979973
id19666,0.20684226,0.041681547,0.7514762
id26638,0.45379725,0.02481669,0.521386
id03032,0.23767096,0.3966211,0.36570793
id23471,0.7356292,0.037498932,0.2268718
id26135,0.071993664,0.84572077,0.08228555
id18224,0.0362801,0.96299833,0.00072157057
id10782,0.9388557,0.013146891,0.047997374
id08932,0.01665038,0.010247427,0.9731022
id23126,0.08036447,0.6690047,0.25063086
id22273,0.85287863,0.06328146,0.08383993
id17427,0.48762035,0.25544307,0.25693658
id21258,0.519695,0.46155477,0.018750262
id06604,0.90204984,0.053969868,0.04398026
id02180,0.88966143,0.018398687,0.09193983
id20505,0.29587564,0.50257885,0.20154555
id27466,0.79682064,0.13029218,0.07288717
id14249,0.1388244,0.24402052,0.6171551
id15891,0.27419257,0.08944798,0.6363595
id25366,0.4757625,0.056122683,0.46811485
id13554,0.05672793,0.06433024,0.8789419
id09470,0.016556567,0.01409689,0.9693466
id15993,0.21221225,0.50127584,0.28651184
id07273,0.16630039,0.61926794,0.21443166
id10805,0.9481046,0.0031626385,0.04873271
id07990,0.21617231,0.03740578,0.7464219
id08107,0.34730837,0.29792723,0.35476443
id07612,0.47749868,0.20585889,0.3166424
id10593,0.22173592,0.24978484,0.5284792
id00906,0.4335578,0.3151884,0.25125375
id22316,0.21868354,0.23135653,0.5499599
id04826,0.014007521,0.95205146,0.03394113
id13173,0.1615006,0.034681726,0.80381775
id20075,0.6395018,0.2213862,0.13911197
id16427,0.39091215,0.18627267,0.4228152
id21948,0.14305983,0.26636833,0.5905719
id05957,0.75234795,0.022670822,0.22498122
id22982,0.028151466,0.9444845,0.027364066
id01672,0.3128406,0.47213742,0.21502194
id19463,0.12996306,0.22517405,0.64486283
id17555,0.66311836,0.19010824,0.14677343
id21387,0.0960221,0.56026095,0.34371692
id00011,0.5978063,0.39419615,0.007997632
id18538,0.955617,0.0319538,0.012429208
id14915,0.009963103,0.96335477,0.026682105
id13773,0.18753946,0.43757734,0.37488315
id26440,0.38572043,0.36686105,0.24741846
id18862,0.47083768,0.21298736,0.316175
id02510,0.6283153,0.0071712723,0.3645134
id26288,0.15821055,0.1214309,0.7203585
id01877,0.3929942,0.26898578,0.33802003
id17532,0.41207552,0.3035404,0.2843841
id22973,0.8792182,0.07772805,0.043053724
id10254,0.49130735,0.30548987,0.20320284
id20420,0.112715274,0.7864239,0.10086078
id16052,0.72218436,0.1246633,0.15315233
id19578,0.92033494,0.042692285,0.03697278
id06318,0.2721472,0.14497054,0.58288234
id18751,0.9572921,0.03133634,0.011371545
id06756,0.5958811,0.006943288,0.39717567
id00364,0.94588387,0.0527304,0.0013856712
id10714,0.34298357,0.3676762,0.28934032
id27432,0.53035635,0.041541956,0.42810172
id02395,0.048952304,0.8965381,0.05450965
id00502,0.24038155,0.2546157,0.5050027
id22856,0.32702783,0.04465925,0.62831295
id16391,0.56331366,0.4247482,0.011938089
id18170,0.38135034,0.4346868,0.18396282
id19642,0.4902057,0.35086185,0.15893242
id15742,0.9937115,0.0019937197,0.0042948155
id18984,0.05896504,0.035755366,0.90527964
id22155,0.1016447,0.20033884,0.69801646
id13113,0.11447601,0.16655658,0.7189674
id03817,0.47156763,0.15516454,0.37326783
id13090,0.16859645,0.15038542,0.6810181
id23521,0.14725603,0.7336427,0.119101286
id21376,0.04807056,0.07795167,0.8739777
id21795,0.065715894,0.8539624,0.080321595
id03548,0.72796875,0.15137926,0.120652
id05018,0.5853273,0.22328784,0.19138484
id00085,0.15368964,0.8065327,0.03977764
id12163,0.55884105,0.24098511,0.20017378
id15341,0.2446421,0.23769712,0.5176608
id12896,0.36266807,0.17815432,0.45917758
id24019,0.66475815,0.034440182,0.30080163
id24981,0.93329597,0.05424102,0.012462918
id12456,0.86346424,0.034667473,0.101868235
id24590,0.10241014,0.029080534,0.8685093
id01276,0.03859979,0.88325787,0.078142345
id04235,0.16700873,0.53170025,0.3012911
id21844,0.41570717,0.17979248,0.40450042
id16876,0.02209437,0.95876324,0.01914232
id10137,0.6097774,0.11505899,0.27516362
id26435,0.012379485,0.00229139,0.9853291
id15912,0.023379756,0.01595364,0.9606666
id09361,0.060991418,0.039008144,0.90000045
id00071,0.7061349,0.23055534,0.06330972
id21006,0.8629868,0.039163798,0.09784943
id20942,0.25398597,0.507697,0.23831701
id00137,0.14138684,0.4351524,0.42346072
id10494,0.44126067,0.14566346,0.41307592
id02933,0.49181107,0.11446542,0.39372352
id22661,0.086589724,0.8935397,0.01987051
id01024,0.2545097,0.064677745,0.6808126
id02183,0.40655467,0.4803703,0.113075055
id22883,0.56413114,0.42452875,0.011340092
id14780,0.7881784,0.16391677,0.04790481
id00543,0.18064024,0.25419015,0.56516963
id21237,0.44191512,0.22466855,0.33341622
id09864,0.20928828,0.70614254,0.08456914
id26171,0.48581582,0.09380195,0.4203823
id08115,0.88051367,0.028708823,0.09077756
id18417,0.2835619,0.34388092,0.3725572
id27910,0.13638906,0.029775785,0.8338351
id16918,0.44597957,0.10784689,0.44617355
id10236,0.022051845,0.028628157,0.94931996
id22481,0.18305235,0.6980669,0.118880704
id25843,0.2677426,0.5534536,0.1788038
id24660,0.9880277,0.009104564,0.0028677976
id09637,0.12460118,0.83100396,0.044394903
id19022,0.15036927,0.07520948,0.7744212
id16809,0.20933485,0.0809812,0.7096839
id13162,0.22450235,0.007841747,0.7676559
